ClassNum,ID,SegmentNumber,AvgSpeed,MSDPrev,TSD,AvgCosTheta,AvgDegTheta
2,"NINV17",2,0.14520907365301,0.906396689655171,0.736850179971835,-0.874516172385265,153.838429194136
2,"NINV17",3,0.240812059746938,3.37267934482759,1.50491065690764,-0.595135001798672,127.284406722232
2,"NINV17",4,0.143542489633627,0.92388524137931,0.796346595002765,-0.416693369958403,124.724123338575
2,"NINV17",5,0.814915916524963,23.5626706551724,3.09841284331677,-0.584649954481502,139.753952316529
2,"NINV17",6,0.124097342639264,1.34918589655172,1.04768251682502,-0.481081184561036,141.476287522457
2,"NINV17",7,0.587106773334458,10.715718862069,1.74469055320062,-0.461589991753514,136.715763634631
2,"NINV17",8,0.92197736872258,23.8441276190476,2.97011600718607,-0.636331607420065,138.802065262633
1,"NINV18",1,0.51643771995994,16.7511669655172,3.1863023194719,-0.339047918609626,98.6087774647154
2,"NINV18",2,0.432476967178196,12.4052104482758,2.93127011114654,-0.124884586386017,132.366974043982
1,"NINV18",3,0.0428434070140175,0.116393896551724,0.227964756285325,0.352585250934129,56.9548976947981
1,"NINV18",4,0.0592000836790396,0.257185999999999,0.319992015185231,0.28238133533492,74.7158973426274
1,"NINV18",5,0.0252259637399714,0.0434188275862063,0.0993378034725371,0.438764188942396,56.8659318384164
1,"NINV18",6,0.0311605590864693,0.0892388275862106,0.163289532264047,0.375812658054134,76.8537354561161
1,"NINV18",7,0.0248449307472128,0.0418467586206904,0.109751815345595,0.321706668741829,81.3110876787243
1,"NINV18",8,0.0326711784028861,0.0853601724137932,0.143035060090122,0.179247614878352,76.748897358277
1,"NINV18",9,0.0378769496981467,0.0970878275862051,0.172848989618812,0.288205134990239,53.1743122895936
1,"NINV18",10,0.0556015643355064,0.204145586206897,0.372225360344532,0.0940087025968325,73.6197913905921
1,"NINV18",11,0.0277648454435126,0.0425494999999989,0.106814211165667,0.342436629428379,61.9252156057338
1,"NINV19",1,1.03450329977532,38.2918915862069,3.06755076413634,-0.129897841570878,91.0124032028766
1,"NINV19",2,0.290045135397062,4.51607010344828,1.73990371782651,-0.0652646989754394,88.6764664069549
2,"NINV19",3,0.105898740083937,1.31680627586207,1.01410987810728,-0.013016251307171,105.747908103077
1,"NINV19",4,0.0719608852984653,0.377879241379309,0.498296063228684,0.0817272061253061,83.171596276056
1,"NINV19",5,0.0573745319233608,0.269318827586204,0.374963058182135,0.144715051463344,70.5992559761359
1,"NINV19",6,0.44527802935997,11.3645744827586,2.42052572649686,-0.118176265204508,89.7856754694003
2,"NINV19",7,0.185867880413952,1.65255944827586,0.990444732164062,-0.405697707921867,129.659571477371
2,"NINV19",8,0.308255542414716,5.58858228125001,1.81656627227693,-0.154138163321537,105.768205395184
2,"NINV20",1,1.03467887927756,27.4048402413793,2.73595321268128,-0.568483435219436,142.574249493519
3,"NINV20",2,2.00089887553328,80.1303609655172,3.17455670389341,-0.744631106476117,155.362741972741
2,"NINV20",3,0.322159420645414,6.62871837931035,2.10183382185642,-0.0194132945429106,118.386364627467
1,"NINV20",4,0.110681382920431,0.540935206896552,0.422757842010619,0.00942901459665688,91.9209473752573
2,"NINV20",5,0.587304746174558,15.7413766896552,2.73543587228243,-0.0358450914737927,115.605225457227
1,"NINV20",6,0.0542116982643644,0.191530034482759,0.20444824011517,0.317800489359051,65.1980883635838
1,"NINV20",7,0.0686457382077148,0.249824103448274,0.21019545199001,0.32024477305195,63.5705686810804
1,"NINV20",8,0.089776446834165,0.479901999999999,0.311584856753962,0.233173929615779,76.9900058505928
1,"NINV20",9,0.0615424854683986,0.218241034482759,0.2154024891794,0.371548603361779,66.5844456600437
1,"NINV20",10,0.0637177770276785,0.212419862068964,0.224951143729457,0.168145550130009,73.9908405171949
1,"NINV20",11,0.0692012361684073,0.580561620689659,0.598481125073097,0.353608728315324,67.9702071067843
1,"NINV20",12,0.0472066499869416,0.163169344827587,0.203847362181726,0.449730022022053,50.1226342520967
1,"NINV20",13,0.0418203723497846,0.101685172413792,0.164685996296137,0.151765707510827,84.7471171740104
1,"NINV20",14,0.0599138857710163,0.226142620689654,0.256922044335634,0.300839476537862,65.4356791917312
1,"NINV20",15,0.0515862973773885,0.114376842105263,0.176511773617184,0.0506494648012625,82.343004063131
3,"NINV21",1,1.83255570703242,102.769455034483,5.88158780075424,-0.389194234533202,130.2998459132
2,"NINV21",2,0.964659655765727,34.2342504137931,3.80161537245426,-0.485126609085313,113.440612413406
2,"NINV21",3,0.509388428590064,12.0236788965517,2.65697716489697,-0.499638408936865,115.099999886381
2,"NINV21",4,0.480164418632354,10.4464779166667,2.22978708086671,-0.30549918738666,119.352636508503
1,"NINV22",1,0.610754178283624,15.5913638275862,2.35973182194831,-0.178288988905823,92.3101028487204
2,"NINV22",2,0.489387684104833,11.1623011724138,2.43916532033505,-0.498045886531825,143.550625902112
2,"NINV22",3,0.472680522101477,12.5209926551724,2.72779326202339,-0.278025234940288,112.151346840009
2,"NINV22",4,0.53062259693205,8.13929715384616,1.85074772361036,-0.50400497634658,143.182638860903
2,"NINV23",1,0.403902519369218,7.76582624137931,1.9515268562513,-0.277175344256619,119.677452346892
2,"NINV23",2,0.315686067079291,4.19418175862069,1.57659283615575,-0.246560132907592,128.363491835805
1,"NINV23",3,0.793587862119038,18.3490565517241,2.32283663034571,-0.407845077786453,102.144063338411
2,"NINV23",4,0.998052941080805,20.4892855862069,2.13627976698129,-0.967221743498749,174.965969706934
